,Time,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Healthcare,Financials,IT,Telecom Services,Utilities,Energy.1,Materials.1,Industrials.1,Consumer Discretionary.1,Consumer Staples.1,Healthcare.1,Financials.1,IT.1,Telecom Services.1,Utilities.1,Energy.2,Materials.2,Industrials.2,Consumer Discretionary.2,Consumer Staples.2,Healthcare.2,Financials.2,IT.2,Telecom Services.2,Utilities.2,Energy.3,Materials.3,Industrials.3,Consumer Discretionary.3,Consumer Staples.3,Healthcare.3,Financials.3,IT.3,Telecom Services.3,Utilities.3,Energy.4,Materials.4,Industrials.4,Consumer Discretionary.4,Consumer Staples.4,Healthcare.4,Financials.4,IT.4,Telecom Services.4,Utilities.4,Energy.5,Materials.5,Industrials.5,Consumer Discretionary.5,Consumer Staples.5,Healthcare.5,Financials.5,IT.5,Telecom Services.5,Utilities.5
48,2013-05-20,9.35,7.09,6.33,9.08,15.32,17.33,6.25,10.59,4.62,6.36,852550820.0,3866623466.0,5198786126.0,3819533754.0,1474976704.0,1511476434.0,4766593929.0,3363365541.0,153784320.0,1150950639.0,13.25,55.77,22.25,21.81,21.95,38.37,7.85,69.12,33.44,17.85,1.51,1.92,1.78,2.36,3.34,4.16,1.33,3.29,1.39,1.94,0.6,0.93,0.89,0.92,1.54,3.84,2.02,2.68,0.37,1.52,11.7,36.54,-15.62,34.59,35.38,250.97,-9.86,-17.38,-6.76,16.09
49,2013-05-21,9.34,7.12,6.39,9.17,15.32,17.46,6.25,10.88,4.6,6.4,641040737.0,3660661696.0,5101924597.0,3649952456.0,1324422842.0,1216061400.0,3480112618.0,4114063218.0,142753211.0,1381691506.0,13.23,56.46,22.46,22.14,21.95,38.65,7.84,71.08,33.34,17.95,1.51,1.92,1.8,2.39,3.34,4.19,1.33,3.38,1.39,1.95,0.6,0.94,0.9,0.93,1.54,3.87,2.02,2.75,0.37,1.53,11.68,36.99,-15.77,35.11,35.38,252.77,-9.85,-17.88,-6.74,16.18
50,2013-05-22,9.26,7.11,6.34,9.12,15.39,17.24,6.26,10.51,4.62,6.12,673048170.0,3949979888.0,4968859030.0,3592050676.0,1538918313.0,1141755334.0,3573940036.0,3546466009.0,162902063.0,1582349769.0,13.2,56.38,22.27,22.08,22.14,38.61,7.85,69.14,33.37,17.51,1.51,1.92,1.78,2.39,3.37,4.19,1.33,3.29,1.39,1.9,0.6,0.94,0.89,0.93,1.56,3.86,2.02,2.68,0.37,1.49,11.66,36.94,-15.64,35.01,35.69,252.54,-9.86,-17.39,-6.75,15.78
51,2013-05-23,9.16,7.01,6.31,8.98,15.35,17.23,6.17,10.51,4.58,6.04,670226647.0,3340224661.0,4636390902.0,3317608418.0,1328368881.0,1076394009.0,3699604917.0,4290767137.0,275969359.0,1188065456.0,13.05,55.53,22.15,21.68,22.05,38.63,7.74,69.31,33.07,17.29,1.49,1.9,1.77,2.35,3.36,4.11,1.31,3.3,1.37,1.89,0.59,0.92,0.89,0.91,1.55,3.86,1.99,2.68,0.37,1.48,11.53,36.39,-15.55,34.38,35.55,252.63,-9.73,-17.43,-6.69,15.58
52,2013-05-24,9.19,7.08,6.37,9.08,15.36,17.47,6.19,10.77,4.56,6.06,494649591.0,2934137596.0,3978243940.0,2867759171.0,1047820158.0,911432703.0,2709635336.0,3378608252.0,236755320.0,932761077.0,13.1,56.09,22.41,21.96,22.13,39.23,7.75,71.1,33.03,17.35,1.5,1.92,1.79,2.39,3.37,4.18,1.31,3.39,1.37,1.9,0.59,0.93,0.9,0.92,1.56,3.92,2.0,2.75,0.37,1.48,11.57,36.75,-15.74,34.82,35.68,256.61,-9.74,-17.88,-6.68,15.64
53,2013-05-27,9.19,7.09,6.4,9.13,15.37,17.66,6.19,10.88,4.7,6.11,613554700.0,3137098815.0,4318323380.0,3070170655.0,1103678178.0,1154137324.0,2926226937.0,3415804502.0,351343145.0,1068566162.0,13.11,56.27,22.53,22.15,22.23,39.82,7.75,71.65,33.99,17.48,1.5,1.92,1.8,2.41,3.39,4.24,1.31,3.42,1.41,1.91,0.59,0.93,0.9,0.93,1.56,3.98,1.99,2.77,0.38,1.49,11.58,36.87,-15.82,35.12,35.83,260.43,-9.74,-18.02,-6.87,15.75
54,2013-05-28,9.27,7.16,6.44,9.3,15.39,17.69,6.34,10.58,4.68,6.16,791722967.0,3794964518.0,4664594108.0,3288558435.0,1331068586.0,1156973055.0,4809257108.0,3114566180.0,319945029.0,1133867876.0,13.23,56.77,22.58,22.17,22.39,39.82,7.91,69.8,33.8,17.62,1.51,1.94,1.81,2.41,3.42,4.25,1.34,3.33,1.4,1.93,0.6,0.94,0.91,0.93,1.58,3.98,2.04,2.7,0.38,1.5,11.68,37.2,-15.86,35.15,36.1,260.44,-9.94,-17.56,-6.83,15.87
55,2013-05-29,9.25,7.18,6.45,9.4,15.42,17.82,6.32,10.66,4.66,6.21,581633309.0,3868234463.0,4692621348.0,3661562362.0,1254793154.0,968439494.0,4373853160.0,2530883570.0,185533117.0,1140036522.0,13.2,56.96,22.67,22.49,22.48,40.11,7.89,70.49,33.62,17.74,1.51,1.95,1.82,2.44,3.43,4.28,1.34,3.37,1.4,1.94,0.6,0.95,0.91,0.94,1.58,4.01,2.03,2.73,0.37,1.51,11.66,37.33,-15.92,35.67,36.23,262.35,-9.91,-17.73,-6.8,15.98
56,2013-05-30,9.2,7.15,6.46,9.36,15.4,18.04,6.3,10.66,4.62,6.18,605931597.0,3432510479.0,4524889401.0,3109887495.0,1198222749.0,1205202368.0,3247439249.0,2980572270.0,263451876.0,896023078.0,13.14,56.73,22.7,22.36,22.49,40.66,7.87,70.59,33.36,17.65,1.5,1.94,1.82,2.43,3.43,4.34,1.33,3.38,1.39,1.93,0.59,0.94,0.91,0.94,1.58,4.07,2.02,2.73,0.37,1.51,11.6,37.18,-15.94,35.45,36.25,265.95,-9.88,-17.76,-6.75,15.91
57,2013-05-31,9.17,7.1,6.41,9.26,15.24,18.04,6.24,10.54,4.53,6.15,654569619.0,3411457155.0,4504143385.0,2989324220.0,1059474189.0,1389454772.0,2931540138.0,2734877422.0,286838384.0,955540640.0,13.08,56.31,22.54,22.05,22.25,40.71,7.81,70.09,32.79,17.57,1.5,1.92,1.81,2.4,3.4,4.34,1.32,3.35,1.36,1.92,0.59,0.93,0.9,0.93,1.56,4.07,2.01,2.71,0.36,1.5,11.56,36.9,-15.83,34.97,35.86,266.29,-9.81,-17.63,-6.63,15.83
58,2013-06-03,9.17,7.07,6.38,9.22,15.29,17.96,6.25,10.36,4.55,6.12,661286236.0,2983795498.0,4035847620.0,2604283954.0,987754465.0,1272018375.0,2789760766.0,2491384266.0,214937319.0,906871669.0,13.09,56.01,22.42,21.92,22.28,40.4,7.82,69.1,32.92,17.49,1.5,1.91,1.8,2.38,3.41,4.31,1.33,3.3,1.37,1.91,0.59,0.93,0.9,0.92,1.57,4.04,2.01,2.67,0.37,1.49,11.56,36.7,-15.74,34.76,35.91,264.26,-9.82,-17.38,-6.66,15.76
59,2013-06-04,9.11,6.93,6.27,9.0,15.06,17.57,6.19,10.13,4.49,6.03,583489895.0,3109967558.0,4313487063.0,2987013767.0,1019668495.0,1087320386.0,2842504197.0,2806727968.0,266243945.0,902402687.0,12.99,55.03,22.06,21.4,21.95,39.53,7.76,67.5,32.45,17.26,1.48,1.88,1.77,2.33,3.35,4.22,1.32,3.23,1.35,1.89,0.59,0.91,0.89,0.9,1.54,3.95,2.0,2.61,0.36,1.47,11.47,36.06,-15.49,33.93,35.39,258.52,-9.75,-16.98,-6.56,15.55
60,2013-06-05,9.12,6.95,6.27,9.06,15.11,17.63,6.17,10.19,4.48,6.06,386720812.0,2361526044.0,3273267024.0,2047661813.0,842637486.0,849768772.0,2167103551.0,1844013003.0,166717624.0,651990762.0,13.01,55.23,22.05,21.51,22.01,39.69,7.74,67.98,32.4,17.34,1.49,1.89,1.77,2.34,3.36,4.25,1.31,3.25,1.35,1.9,0.59,0.92,0.89,0.9,1.55,3.97,1.99,2.63,0.36,1.48,11.49,36.19,-15.49,34.12,35.49,259.58,-9.72,-17.1,-6.55,15.62
61,2013-06-06,9.02,6.85,6.17,8.98,14.99,17.31,6.08,10.0,4.36,5.96,486179504.0,2424400723.0,3434126910.0,2244246762.0,910324354.0,870507694.0,2511355914.0,1878860339.0,291320296.0,670873714.0,12.88,54.45,21.75,21.34,21.85,38.98,7.64,66.96,31.58,17.08,1.49,1.86,1.75,2.33,3.33,4.17,1.3,3.2,1.31,1.87,0.58,0.9,0.87,0.9,1.54,3.9,1.97,2.59,0.35,1.46,11.37,35.68,-15.27,33.84,35.22,254.96,-9.6,-16.84,-6.39,15.39
62,2013-06-07,8.9,6.74,6.03,8.8,14.62,16.98,6.0,9.89,4.3,5.87,579936764.0,2736693507.0,3598909799.0,2393984229.0,899351251.0,825830041.0,3032476778.0,2024793091.0,203949906.0,707350205.0,12.71,53.5,21.41,21.02,21.33,38.45,7.56,66.3,31.12,16.83,1.47,1.83,1.72,2.29,3.33,4.12,1.28,3.17,1.29,1.84,0.57,0.89,0.86,0.88,1.5,3.85,1.94,2.57,0.35,1.44,11.23,35.05,-15.03,33.33,34.38,251.47,-9.49,-16.67,-6.29,15.16
63,2013-06-13,8.64,6.49,5.85,8.54,14.3,16.66,5.82,9.73,4.24,5.66,551288539.0,2670947986.0,3623239593.0,2151096392.0,846148071.0,789792986.0,3345710708.0,2050056550.0,210294459.0,820443806.0,12.34,51.42,20.77,20.37,20.82,37.85,7.36,65.6,30.67,16.2,1.43,1.76,1.67,2.22,3.26,4.05,1.25,3.13,1.28,1.77,0.56,0.85,0.83,0.85,1.46,3.79,1.89,2.53,0.34,1.38,10.9,33.69,-14.58,32.29,33.55,247.55,-9.25,-16.45,-6.2,14.59
64,2013-06-14,8.63,6.54,5.93,8.7,14.39,17.06,5.85,10.02,4.33,5.71,454540871.0,2217889907.0,3190428718.0,2143945377.0,678079276.0,763993602.0,2336709941.0,2226190359.0,248526922.0,710042775.0,12.33,51.93,21.06,20.79,20.96,38.77,7.4,67.86,31.36,16.37,1.42,1.78,1.69,2.27,3.28,4.16,1.26,3.24,1.3,1.79,0.56,0.86,0.85,0.87,1.47,3.88,1.9,2.62,0.35,1.4,10.89,34.03,-14.79,32.97,33.79,253.56,-9.29,-17.02,-6.34,14.75
65,2013-06-17,8.61,6.52,5.93,8.66,14.31,17.37,5.82,10.08,4.28,5.71,439105585.0,2418152936.0,3139722172.0,2207423257.0,650587259.0,795318787.0,2198688498.0,2287731418.0,183417366.0,734481458.0,12.32,51.81,21.08,20.74,20.89,39.44,7.35,68.29,31.03,16.36,1.42,1.77,1.7,2.27,3.27,4.23,1.25,3.26,1.29,1.79,0.56,0.86,0.85,0.87,1.47,3.95,1.89,2.64,0.34,1.4,10.88,33.95,-14.8,32.88,33.67,257.95,-9.24,-17.13,-6.27,14.74
66,2013-06-18,8.6,6.5,5.93,8.7,14.42,17.33,5.81,10.15,4.32,5.74,459737253.0,2145570901.0,2928373655.0,2057442105.0,636306345.0,666966976.0,1978011070.0,2081738892.0,180480664.0,624609650.0,12.29,51.7,21.08,20.88,21.11,39.32,7.36,68.66,31.35,16.42,1.42,1.77,1.7,2.28,3.3,4.22,1.26,3.28,1.3,1.8,0.56,0.86,0.85,0.88,1.48,3.93,1.89,2.65,0.35,1.4,10.86,33.88,-14.8,33.11,34.03,257.19,-9.24,-17.22,-6.34,14.79
67,2013-06-19,7.99,6.49,5.9,8.64,14.56,17.18,5.75,10.11,4.29,5.66,518854157.0,2596361556.0,2974770104.0,1928944608.0,723147146.0,623949030.0,2300424189.0,1959199175.0,218634437.0,681596725.0,12.19,51.64,20.96,20.73,21.3,39.05,7.28,68.44,31.16,16.2,1.42,1.77,1.69,2.27,3.33,4.19,1.25,3.27,1.3,1.78,0.55,0.86,0.84,0.87,1.5,3.91,1.87,2.64,0.35,1.38,10.76,33.84,-14.71,32.87,34.34,255.38,-9.15,-17.17,-6.3,14.6
68,2013-06-20,7.8,6.28,5.72,8.37,14.22,16.6,5.57,9.71,4.1,5.52,435654997.0,2308624413.0,3145305844.0,2050170189.0,700253997.0,672817169.0,2527031103.0,1935992490.0,198606584.0,662271204.0,11.89,49.87,20.3,20.06,20.79,37.72,7.08,65.82,29.69,15.81,1.39,1.71,1.64,2.2,3.25,4.05,1.21,3.15,1.24,1.73,0.54,0.83,0.81,0.84,1.46,3.77,1.82,2.54,0.33,1.35,10.5,32.68,-14.26,31.81,33.52,246.7,-8.9,-16.51,-6.0,14.25
69,2013-06-21,7.7,6.22,5.67,8.33,14.21,16.55,5.57,9.65,4.07,5.52,457731411.0,2344016546.0,3119267526.0,1998310657.0,674840203.0,621671307.0,2791842404.0,1903795126.0,222329460.0,733008297.0,11.75,49.44,20.14,20.02,20.78,37.74,6.99,65.57,29.58,15.79,1.37,1.7,1.62,2.19,3.25,4.05,1.21,3.14,1.23,1.73,0.53,0.82,0.81,0.84,1.46,3.78,1.8,2.53,0.33,1.35,10.38,32.4,-14.14,31.74,33.49,246.84,-8.78,-16.45,-5.98,14.23
70,2013-06-24,7.3,5.83,5.34,7.86,13.58,15.78,5.24,9.12,3.91,5.2,648766194.0,2983042302.0,3929868420.0,2563404965.0,874795098.0,890528104.0,4304055205.0,2322623496.0,246687159.0,894448499.0,11.19,46.29,18.96,18.84,19.83,35.99,6.62,62.05,28.37,14.89,1.3,1.59,1.53,2.06,3.1,3.87,1.15,2.97,1.18,1.63,0.51,0.77,0.76,0.79,1.39,3.6,1.7,2.4,0.31,1.27,9.88,30.33,-13.31,29.87,31.97,235.39,-8.32,-15.56,-5.74,13.41
71,2013-06-25,7.2,5.76,5.32,7.88,13.56,15.67,5.24,9.24,3.88,5.22,870086896.0,3622233434.0,4960192248.0,3122913707.0,1090235587.0,1122640874.0,5259702256.0,2941357411.0,371214422.0,1152077027.0,11.06,45.76,18.87,18.93,19.81,35.84,6.64,63.01,28.27,14.98,1.29,1.57,1.52,2.08,3.1,3.85,1.15,3.02,1.18,1.64,0.5,0.76,0.76,0.79,1.39,3.59,1.71,2.43,0.31,1.28,9.77,29.99,-13.25,30.02,31.94,234.42,-8.34,-15.8,-5.72,13.49
72,2013-06-26,7.12,5.78,5.36,8.02,13.61,16.19,5.15,9.64,3.86,5.28,664139976.0,2764207695.0,3610744884.0,2540772086.0,755597528.0,882032639.0,3749365599.0,2926665326.0,379938787.0,817277980.0,10.96,46.04,19.05,19.35,19.93,37.01,6.56,65.94,28.2,15.15,1.28,1.58,1.53,2.12,3.12,3.98,1.15,3.16,1.17,1.66,0.49,0.76,0.76,0.81,1.4,3.7,1.69,2.55,0.31,1.29,9.68,30.17,-13.37,30.68,32.12,242.05,-8.24,-16.54,-5.7,13.65
73,2013-06-27,7.1,5.72,5.3,7.9,13.43,16.07,5.19,9.41,3.85,5.29,674467283.0,3126002013.0,3899838302.0,2622121271.0,792727542.0,951459209.0,3562286725.0,2914480624.0,305311071.0,1084114182.0,10.94,45.44,18.84,19.04,19.65,36.71,6.62,64.36,28.08,15.19,1.28,1.56,1.52,2.09,3.08,3.95,1.16,3.08,1.17,1.66,0.49,0.75,0.76,0.8,1.38,3.67,1.7,2.48,0.31,1.3,9.66,29.78,-13.23,30.19,31.68,240.09,-8.32,-16.14,-5.68,13.69
74,2013-06-28,7.27,5.72,5.31,7.9,13.51,15.92,5.39,9.34,3.83,5.3,609124989.0,2468100714.0,3189267943.0,2295241292.0,679869134.0,694657756.0,4455636285.0,2282624730.0,303765374.0,768698204.0,11.18,45.39,18.88,19.13,19.76,36.45,6.8,63.69,27.97,15.21,1.3,1.56,1.52,2.1,3.1,3.9,1.2,3.05,1.16,1.66,0.5,0.75,0.76,0.8,1.39,3.65,1.75,2.46,0.31,1.3,9.87,29.75,-13.26,30.34,31.85,238.4,-8.54,-15.97,-5.66,13.7
75,2013-07-01,7.34,5.76,5.38,8.01,13.72,16.39,5.38,9.6,3.89,5.32,507292558.0,2163490609.0,2744598729.0,2168629170.0,609560030.0,661168830.0,2749100399.0,2165827008.0,223588726.0,679346775.0,11.29,45.89,19.18,19.54,20.09,37.57,6.83,65.81,28.38,15.38,1.32,1.57,1.55,2.14,3.15,4.02,1.21,3.15,1.19,1.7,0.51,0.76,0.77,0.82,1.41,3.76,1.76,2.54,0.31,1.31,9.97,30.07,-13.47,30.99,32.39,245.7,-8.58,-16.51,-5.74,13.86
76,2013-07-02,7.41,5.8,5.42,8.1,14.06,16.98,5.37,9.83,3.9,5.37,524777140.0,2374967040.0,3258143918.0,2346841056.0,849599172.0,952432595.0,2815291487.0,2760035837.0,317148255.0,648382471.0,11.38,46.29,19.37,19.8,20.6,38.91,6.82,67.4,28.48,15.56,1.33,1.59,1.56,2.17,3.23,4.16,1.21,3.22,1.2,1.72,0.51,0.77,0.78,0.83,1.45,3.89,1.76,2.6,0.32,1.33,10.05,30.34,-13.6,31.39,33.2,254.46,-8.57,-16.9,-5.76,14.02
77,2013-07-03,7.47,5.75,5.38,8.09,14.1,17.15,5.24,9.97,3.98,5.31,603057736.0,2711656591.0,3339613581.0,2638520482.0,851610458.0,886277081.0,2735322639.0,2996499029.0,318897648.0,864101789.0,11.45,45.9,19.22,19.84,20.68,39.2,6.73,68.58,29.09,15.45,1.34,1.57,1.55,2.18,3.24,4.2,1.19,3.28,1.22,1.71,0.52,0.76,0.77,0.83,1.45,3.92,1.73,2.65,0.32,1.32,10.11,30.08,-13.5,31.46,33.33,256.4,-8.45,-17.2,-5.88,13.92
78,2013-07-04,7.52,5.86,5.44,8.18,14.03,16.96,5.27,9.94,3.94,5.3,816412480.0,3305440559.0,3950304919.0,2624210664.0,842890561.0,818196056.0,3022249139.0,2831608944.0,208150331.0,790557653.0,11.48,46.84,19.4,20.07,20.64,38.82,6.75,68.3,28.78,15.38,1.34,1.61,1.57,2.2,3.24,4.16,1.19,3.26,1.21,1.71,0.52,0.78,0.78,0.84,1.45,3.88,1.74,2.64,0.32,1.31,10.18,30.7,-13.62,31.83,33.28,253.9,-8.49,-17.13,-5.82,13.88
79,2013-07-05,7.5,5.88,5.41,8.15,13.99,16.76,5.31,9.74,3.98,5.3,629115558.0,3354532536.0,3315583195.0,2384690461.0,736236677.0,713602720.0,2889704586.0,2484112818.0,241256209.0,689379782.0,11.44,47.01,19.29,19.97,20.59,38.34,6.81,66.86,29.03,15.39,1.34,1.62,1.56,2.19,3.23,4.1,1.2,3.19,1.22,1.71,0.52,0.78,0.77,0.84,1.45,3.83,1.75,2.58,0.32,1.31,10.15,30.81,-13.55,31.79,33.18,250.73,-8.56,-16.77,-5.87,13.89
80,2013-07-08,7.34,5.64,5.19,7.9,13.7,16.36,5.22,9.34,3.85,5.11,585770712.0,2800418868.0,3267273263.0,2234318042.0,821757584.0,712850638.0,2539153137.0,2203959033.0,200581184.0,697058335.0,11.17,44.89,18.5,19.37,20.15,37.41,6.72,64.2,28.12,14.91,1.32,1.54,1.5,2.13,3.16,4.0,1.19,3.07,1.18,1.66,0.51,0.75,0.74,0.81,1.42,3.74,1.73,2.48,0.31,1.27,9.92,29.42,-13.0,30.84,32.48,244.69,-8.44,-16.1,-5.69,13.46
81,2013-07-09,7.41,5.66,5.21,7.91,13.64,16.53,5.22,9.41,3.94,5.15,537870915.0,2017805697.0,2305131639.0,1701615317.0,600441464.0,524554174.0,1931058253.0,1747526538.0,214722339.0,523210218.0,11.29,45.17,18.57,19.42,20.1,37.78,6.72,64.71,28.8,15.04,1.33,1.55,1.5,2.13,3.15,4.03,1.19,3.09,1.21,1.67,0.51,0.75,0.75,0.81,1.41,3.78,1.73,2.5,0.32,1.29,10.01,29.6,-13.05,30.9,32.4,247.08,-8.44,-16.23,-5.82,13.59
82,2013-07-10,7.56,5.85,5.35,8.06,13.85,16.83,5.33,9.69,4.02,5.26,757463061.0,2845233661.0,3214805536.0,2395020321.0,755702217.0,636140010.0,2910850393.0,2243967104.0,262202633.0,731288188.0,11.54,46.74,19.09,19.92,20.44,38.51,6.82,66.56,29.37,15.25,1.36,1.6,1.54,2.19,3.21,4.11,1.21,3.18,1.24,1.71,0.52,0.78,0.77,0.84,1.44,3.85,1.76,2.57,0.33,1.31,10.24,30.63,-13.41,31.71,32.95,251.86,-8.57,-16.69,-5.94,13.86
83,2013-07-11,7.69,6.06,5.52,8.24,14.15,17.17,5.58,9.92,4.13,5.43,1175227285.0,4707236084.0,5170617814.0,3600919321.0,1218511907.0,949372457.0,6432543505.0,2908235256.0,321535786.0,1197658977.0,11.74,48.47,19.68,20.34,20.88,39.38,7.1,68.06,30.16,15.71,1.39,1.66,1.59,2.26,3.28,4.19,1.26,3.25,1.27,1.76,0.53,0.8,0.79,0.85,1.47,3.94,1.83,2.63,0.33,1.35,10.42,31.78,-13.82,32.38,33.66,257.54,-8.93,-17.07,-6.1,14.28
84,2013-07-12,7.6,5.95,5.45,8.15,13.98,17.23,5.45,9.92,4.13,5.37,827619367.0,3560046144.0,4152652059.0,3009939406.0,1107225833.0,852507659.0,4292599844.0,2734544582.0,291924554.0,1161450527.0,11.61,47.85,19.47,20.13,20.69,39.51,6.95,68.27,30.23,15.55,1.37,1.63,1.58,2.24,3.26,4.21,1.23,3.26,1.27,1.74,0.53,0.79,0.78,0.85,1.46,3.95,1.79,2.63,0.34,1.34,10.3,31.27,-13.68,32.07,33.36,258.43,-8.74,-17.12,-6.11,14.13
85,2013-07-15,7.59,6.01,5.54,8.32,14.12,17.74,5.5,10.27,4.19,5.43,616888370.0,2869714775.0,3555928104.0,2835801979.0,924600007.0,912412856.0,3753891506.0,3057122130.0,271927704.0,879292024.0,11.6,48.35,19.77,20.54,20.92,40.67,7.0,70.74,30.67,15.72,1.37,1.65,1.6,2.29,3.29,4.33,1.24,3.38,1.29,1.76,0.53,0.8,0.79,0.86,1.47,4.07,1.8,2.73,0.34,1.35,10.29,31.6,-13.88,32.77,33.72,266.03,-8.8,-17.74,-6.2,14.29
86,2013-07-16,7.51,6.05,5.6,8.43,14.26,17.86,4.84,10.44,4.15,5.46,589621128.0,2904720308.0,3966303600.0,3034023481.0,1002887254.0,925986063.0,2861227748.0,3235292133.0,201713427.0,842785046.0,11.52,48.7,19.97,20.83,21.11,40.91,7.01,71.79,30.41,15.81,1.36,1.66,1.62,2.32,3.32,4.36,1.24,3.43,1.28,1.77,0.52,0.81,0.8,0.88,1.49,4.1,1.81,2.77,0.34,1.36,10.2,31.83,-14.03,33.25,34.03,267.77,-8.82,-18.0,-6.15,14.34
87,2013-07-17,7.45,5.96,5.53,8.3,13.95,17.5,4.81,10.33,4.1,5.4,801379423.0,2996568965.0,4058287301.0,2954675517.0,931790487.0,949716231.0,3143075747.0,3289903943.0,274184625.0,825467359.0,11.43,47.99,19.7,20.56,20.66,40.1,6.95,71.01,30.06,15.66,1.35,1.64,1.6,2.29,3.25,4.27,1.23,3.4,1.26,1.75,0.52,0.79,0.79,0.87,1.45,4.01,1.79,2.74,0.33,1.34,10.13,31.37,-13.84,32.82,33.31,262.46,-8.73,-17.81,-6.08,14.2
88,2013-07-18,7.39,5.89,5.5,8.24,13.83,17.46,4.73,10.47,4.04,5.35,558209952.0,2437686286.0,3716148482.0,2672593499.0,684784932.0,807759176.0,2871887478.0,3295895840.0,233204386.0,708939723.0,11.34,47.41,19.62,20.43,20.49,40.03,6.84,72.0,29.68,15.51,1.34,1.62,1.59,2.27,3.22,4.26,1.22,3.44,1.25,1.73,0.51,0.78,0.79,0.86,1.44,4.01,1.76,2.78,0.33,1.33,10.04,30.98,-13.78,32.62,33.02,262.08,-8.61,-18.05,-6.0,14.07
89,2013-07-19,7.42,5.73,5.37,8.05,13.46,17.15,4.66,10.32,4.0,5.23,697398707.0,2780017977.0,4354949777.0,3361777570.0,851476314.0,875216906.0,3251603006.0,3602254349.0,263830406.0,803617491.0,11.36,46.11,19.15,19.99,19.97,39.36,6.75,70.95,29.37,15.17,1.34,1.57,1.55,2.23,3.14,4.19,1.2,3.39,1.24,1.7,0.51,0.76,0.77,0.84,1.4,3.95,1.74,2.74,0.33,1.3,10.06,30.11,-13.45,31.93,32.19,257.97,-8.49,-17.79,-5.94,13.76
90,2013-07-22,7.44,5.82,5.41,8.17,13.55,17.62,4.65,10.63,4.12,5.31,421476490.0,2187754758.0,3341797610.0,2477825555.0,697754801.0,810046430.0,2527434747.0,2978235553.0,303103384.0,663792332.0,11.39,46.83,19.3,20.3,20.12,40.49,6.75,73.18,30.24,15.34,1.35,1.6,1.57,2.26,3.16,4.31,1.2,3.5,1.27,1.72,0.52,0.77,0.78,0.86,1.42,4.06,1.74,2.82,0.34,1.32,10.09,30.57,-13.57,32.43,32.42,265.36,-8.48,-18.32,-6.11,13.95
91,2013-07-23,7.53,5.99,5.55,8.4,13.85,18.0,4.73,10.9,4.27,5.41,605966212.0,3122524044.0,4545551993.0,3283001769.0,894479121.0,1031226026.0,3257574097.0,3490261762.0,330316581.0,945505712.0,11.54,48.3,19.83,20.84,20.57,41.33,6.85,74.97,31.36,15.62,1.36,1.64,1.61,2.32,3.23,4.4,1.22,3.58,1.32,1.75,0.52,0.8,0.8,0.88,1.45,4.14,1.76,2.89,0.35,1.34,10.21,31.48,-13.95,33.34,33.15,270.8,-8.61,-18.79,-6.34,14.21
92,2013-07-24,7.46,5.96,5.55,8.45,13.81,18.34,4.68,11.09,4.29,5.42,508369760.0,2964994024.0,4580582402.0,3363377174.0,871305872.0,1200590434.0,2825959842.0,3876465121.0,336335785.0,1098241979.0,11.44,48.06,19.84,20.87,20.54,42.07,6.77,76.23,31.51,15.64,1.35,1.64,1.61,2.34,3.23,4.48,1.21,3.65,1.33,1.76,0.52,0.8,0.8,0.89,1.44,4.22,1.74,2.94,0.35,1.35,10.13,31.41,-13.95,33.66,33.1,275.82,-8.52,-19.11,-6.37,14.23
93,2013-07-25,7.42,5.94,5.5,8.3,13.87,17.97,4.67,10.66,4.22,5.33,608903436.0,2966714883.0,4491259579.0,2991094387.0,984206995.0,1049184781.0,2394691737.0,3765149838.0,268877610.0,908731145.0,11.38,47.66,19.62,20.44,20.62,41.16,6.76,73.18,30.86,15.4,1.34,1.63,1.6,2.29,3.24,4.38,1.2,3.5,1.3,1.73,0.52,0.79,0.79,0.87,1.45,4.13,1.74,2.82,0.34,1.33,10.08,31.16,-13.8,32.99,33.22,269.91,-8.49,-18.35,-6.24,14.01
94,2013-07-26,7.38,5.93,5.48,8.28,13.69,17.94,4.64,10.73,4.16,5.36,382788467.0,2439375970.0,3321995381.0,2402196910.0,731933194.0,731002871.0,1861850247.0,2899174415.0,255162501.0,657195450.0,11.32,47.33,19.56,20.32,20.37,41.11,6.72,73.48,30.45,15.42,1.34,1.63,1.59,2.28,3.2,4.38,1.2,3.52,1.28,1.74,0.51,0.79,0.79,0.87,1.43,4.12,1.73,2.84,0.34,1.33,10.02,31.12,-13.76,32.86,32.78,269.51,-8.45,-18.44,-6.16,14.09
95,2013-07-29,7.27,5.81,5.36,8.12,13.43,17.77,4.55,10.57,4.28,5.26,495067779.0,2437046453.0,3268387727.0,2260435920.0,635808041.0,723478614.0,2339126895.0,2843127570.0,323097907.0,687947243.0,11.16,46.84,19.14,19.93,20.02,40.65,6.59,72.16,31.43,15.16,1.32,1.59,1.56,2.24,3.15,4.33,1.17,3.46,1.32,1.71,0.5,0.77,0.77,0.85,1.41,4.08,1.7,2.8,0.35,1.31,9.87,30.52,-13.47,32.23,32.24,266.74,-8.29,-18.17,-6.36,13.84
